# t (s)	mx ()	my ()	mz ()	m.region32x ()	m.region32y ()	m.region32z ()	m.region33x ()	m.region33y ()	m.region33z ()	m.region34x ()	m.region34y ()	m.region34z ()	B_extx (T)	B_exty (T)	B_extz (T)	B_eff.region6x (T)	B_eff.region6y (T)	B_eff.region6z (T)	B_eff.region9x (T)	B_eff.region9y (T)	B_eff.region9z (T)	step_x (No unit)	step_y (No unit)
0	-0.99991083	-7.469225e-11	3.515397e-11	-0.99991083	-7.469225e-11	3.5153973e-11	NaN	NaN	NaN	NaN	NaN	NaN	-0.34000012	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	-0.9999088	-2.0440893e-10	-7.248401e-11	-0.99990886	-2.0440893e-10	-7.2484005e-11	NaN	NaN	NaN	NaN	NaN	NaN	-0.31999978	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	-0.9999068	6.670575e-11	-5.0114933e-11	-0.9999068	6.670575e-11	-5.0114933e-11	NaN	NaN	NaN	NaN	NaN	NaN	-0.29999962	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	-0.99990463	1.03312914e-10	3.0529454e-11	-0.99990463	1.03312914e-10	3.052945e-11	NaN	NaN	NaN	NaN	NaN	NaN	-0.28000018	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	-0.99990237	5.5592864e-11	-6.0157414e-11	-0.99990237	5.5592864e-11	-6.0157414e-11	NaN	NaN	NaN	NaN	NaN	NaN	-0.26000014	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	-0.9999	-1.6854074e-10	-5.766142e-12	-0.9999001	-1.6854074e-10	-5.766142e-12	NaN	NaN	NaN	NaN	NaN	NaN	-0.23999979	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	-0.9998976	-3.9648285e-11	2.4800832e-11	-0.9998976	-3.9648285e-11	2.4800832e-11	NaN	NaN	NaN	NaN	NaN	NaN	-0.21999976	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	-0.99989504	-4.754952e-11	3.6718746e-11	-0.9998951	-4.754952e-11	3.671875e-11	NaN	NaN	NaN	NaN	NaN	NaN	-0.20000018	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	-0.99989235	1.4784973e-10	-6.376632e-11	-0.99989235	1.4784973e-10	-6.376632e-11	NaN	NaN	NaN	NaN	NaN	NaN	-0.18000017	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	-0.9998895	-3.0837555e-11	-1.2974385e-10	-0.9998896	-3.0837555e-11	-1.2974384e-10	NaN	NaN	NaN	NaN	NaN	NaN	-0.15999989	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	-0.9998866	5.5649707e-11	-1.9946104e-11	-0.99988663	5.5649707e-11	-1.9946104e-11	NaN	NaN	NaN	NaN	NaN	NaN	-0.14000009	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	-0.9998834	-2.0543212e-10	9.8840804e-11	-0.9998834	-2.0543212e-10	9.8840804e-11	NaN	NaN	NaN	NaN	NaN	NaN	-0.11999989	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	-0.9998801	-5.9912963e-11	1.2643045e-10	-0.99988014	-5.9912963e-11	1.2643046e-10	NaN	NaN	NaN	NaN	NaN	NaN	-0.10000009	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	-0.9998766	4.092726e-12	4.0283943e-11	-0.9998767	4.092726e-12	4.0283943e-11	NaN	NaN	NaN	NaN	NaN	NaN	-0.079999946	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	-0.9998729	-2.8668978e-10	2.7714105e-11	-0.9998729	-2.8668978e-10	2.7714102e-11	NaN	NaN	NaN	NaN	NaN	NaN	-0.059999947	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	-0.99986905	-9.606538e-12	-5.5667495e-11	-0.99986905	-9.606538e-12	-5.5667495e-11	NaN	NaN	NaN	NaN	NaN	NaN	-0.039999973	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	-0.9998649	-8.100187e-12	6.836675e-14	-0.99986494	-8.100187e-12	6.836675e-14	NaN	NaN	NaN	NaN	NaN	NaN	-0.019999987	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
0	-0.99986047	5.2580162e-12	3.6738737e-12	-0.9998605	5.2580162e-12	3.673873e-12	NaN	NaN	NaN	NaN	NaN	NaN	2.8449465e-16	0	0	NaN	NaN	NaN	NaN	NaN	NaN	0	1e-07
