# t (s)	mx ()	my ()	mz ()	m.region21x ()	m.region21y ()	m.region21z ()	m.region22x ()	m.region22y ()	m.region22z ()	m.region23x ()	m.region23y ()	m.region23z ()	B_extx (T)	B_exty (T)	B_extz (T)	B_eff.region6x (T)	B_eff.region6y (T)	B_eff.region6z (T)	B_eff.region9x (T)	B_eff.region9y (T)	B_eff.region9z (T)	step_x (No unit)	step_y (No unit)	points_TOP_wire (No unit)
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.06655921	-0.03215095	-0.005566722	NaN	NaN	NaN	1.465862e-06	1e-07	145
0	0	-0.2736	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.7071069	-0.70710695	0	0	0	0	0.09131359	-0.04536889	-0.0054445458	NaN	NaN	NaN	1.4793103e-06	1e-07	145
0	0	-0.2736	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.11387261	-0.05701844	-0.005183731	NaN	NaN	NaN	1.4927587e-06	1e-07	145
0	0	-0.27360007	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.707107	-0.70710695	0	0	0	0	0.13247888	-0.06358963	-0.004800471	NaN	NaN	NaN	1.5062069e-06	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.7071069	-0.7071069	0	0	0	0	0.14551474	-0.06404506	-0.0043265717	NaN	NaN	NaN	1.5196551e-06	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.707107	0	-0.70710695	-0.70710695	0	0	0	0	0.15243231	-0.060107954	-0.0038040644	NaN	NaN	NaN	1.5331035e-06	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.7071069	-0.70710695	0	0	0	0	0.15425444	-0.05426313	-0.003274479	NaN	NaN	NaN	1.5465517e-06	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.15269658	-0.048192732	-0.0027690425	NaN	NaN	NaN	1.56e-06	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.14926286	-0.042656068	-0.0023054199	NaN	NaN	NaN	1.5734482e-06	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.707107	-0.707107	0	-0.70710695	-0.70710695	0	0	0	0	0.14497815	-0.037893288	-0.0018899257	NaN	NaN	NaN	1.5868966e-06	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.707107	0	0	0	0	0.14048414	-0.03393245	-0.0015215438	NaN	NaN	NaN	1.6003448e-06	1e-07	145
0	0	-0.27360007	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.13616845	-0.030715248	-0.001195312	NaN	NaN	NaN	1.6137931e-06	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.707107	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.13225348	-0.028151125	-0.00090463215	NaN	NaN	NaN	1.6272414e-06	1e-07	145
0	0	-0.27360007	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.12885673	-0.026142908	-0.0006424872	NaN	NaN	NaN	1.6406897e-06	1e-07	145
0	0	-0.27360007	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.12602827	-0.024597945	-0.00040213176	NaN	NaN	NaN	1.6541379e-06	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.12377651	-0.02343188	-0.00017730898	NaN	NaN	NaN	1.6675862e-06	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.7071069	0	0	0	0	0.12208256	-0.022568364	3.768544e-05	NaN	NaN	NaN	1.6810345e-06	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.707107	-0.70710695	0	0	0	0	0.120909244	-0.021937227	0.0002480456	NaN	NaN	NaN	1.6944828e-06	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.707107	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.120204456	-0.021471728	0.00045853728	NaN	NaN	NaN	1.707931e-06	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.707107	0	-0.70710695	-0.7071069	0	0	0	0	0.11990294	-0.021106115	0.0006736108	NaN	NaN	NaN	1.7213794e-06	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.707107	-0.7071069	0	-0.7071069	-0.70710695	0	0	0	0	0.119923316	-0.02077348	0.00089745154	NaN	NaN	NaN	1.7348276e-06	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.707107	0	-0.70710695	-0.70710695	0	0	0	0	0.12016578	-0.020404872	0.0011340212	NaN	NaN	NaN	1.7482758e-06	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.7071069	0	0	0	0	0.12050556	-0.019929718	0.0013870471	NaN	NaN	NaN	1.7617241e-06	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.7071069	0	0	0	0	0.12078774	-0.019278746	0.001659921	NaN	NaN	NaN	1.7751724e-06	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.120818324	-0.018389465	0.0019555502	NaN	NaN	NaN	1.7886207e-06	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.707107	-0.7071069	0	-0.7071069	-0.70710695	0	0	0	0	0.12035747	-0.017215565	0.0022760583	NaN	NaN	NaN	1.8020689e-06	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.707107	0	0	0	0	0.11911035	-0.01573997	0.002622374	NaN	NaN	NaN	1.8155173e-06	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.7071069	-0.70710695	0	0	0	0	0.11672167	-0.01399243	0.002993629	NaN	NaN	NaN	1.8289655e-06	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.707107	0	-0.70710695	-0.70710695	0	0	0	0	0.11276957	-0.012071376	0.0033863399	NaN	NaN	NaN	1.8424138e-06	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.10676583	-0.010171165	0.0037933919	NaN	NaN	NaN	1.855862e-06	1e-07	145
0	0	-0.27360007	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.09816409	-0.008615997	0.004202865	NaN	NaN	NaN	1.8693104e-06	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.707107	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.08639291	-0.007900715	0.004596887	NaN	NaN	NaN	1.8827586e-06	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.707107	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.070940614	-0.008725827	0.0049511455	NaN	NaN	NaN	1.8962069e-06	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.7071069	0	0	0	0	0.051542636	-0.011987665	0.0052359235	NaN	NaN	NaN	1.909655e-06	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.7071069	0	0	0	0	0.028522836	-0.018578539	0.0054198685	NaN	NaN	NaN	1.9231034e-06	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.707107	-0.707107	0	-0.70710695	-0.7071069	0	0	0	0	0.0031326748	-0.028765531	0.0054766657	NaN	NaN	NaN	1.9365518e-06	1e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.707107	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.0031326748	-0.028765531	0.0054766666	4.617808e-09	-0.08092124	4.811833e-09	1.9365518e-06	5e-08	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.0031326748	-0.028765531	0.0054766657	5.8013634e-09	-0.07871746	5.01556e-09	1.9365518e-06	5.551282e-08	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.707107	-0.70710695	0	0	0	0	0.0031326748	-0.028765531	0.0054766657	5.109339e-09	-0.07659982	5.0414304e-09	1.9365518e-06	6.102564e-08	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.707107	-0.707107	0	-0.7071069	-0.70710695	0	0	0	0	0.0031326748	-0.028765531	0.0054766657	4.3267696e-09	-0.07456242	4.8676156e-09	1.9365518e-06	6.653846e-08	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.0031326748	-0.028765531	0.0054766666	4.6022857e-09	-0.072599836	4.617808e-09	1.9365518e-06	7.205128e-08	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.0031326748	-0.028765531	0.0054766666	5.1843623e-09	-0.06866416	4.6236286e-09	1.9365518e-06	7.75641e-08	145
0	0	-0.27360007	0	-0.7071067	0.7071067	0	0.7071069	-0.707107	0	-0.70710695	-0.70710695	0	0	0	0	0.0031326748	-0.028765531	0.0054766657	5.044664e-09	-0.06494399	4.932129e-09	1.9365518e-06	8.307692e-08	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.0031326748	-0.028765531	0.0054766666	5.820766e-09	-0.06141971	5.3056284e-09	1.9365518e-06	8.858974e-08	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.707107	0	-0.70710695	-0.7071069	0	0	0	0	0.0031326748	-0.028765531	0.0054766657	6.8219377e-09	-0.05807346	6.0603877e-09	1.9365518e-06	9.410257e-08	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.707107	-0.7071069	0	-0.70710695	-0.7071069	0	0	0	0	0.0031326748	-0.028765531	0.0054766666	6.944174e-09	-0.054888923	6.827759e-09	1.9365518e-06	9.9615384e-08	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.707107	0	-0.7071069	-0.7071069	0	0	0	0	0.0031326748	-0.028765531	0.0054766666	6.589107e-09	-0.0518512	6.8491013e-09	1.9365518e-06	1.0512821e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.707107	-0.70710695	0	0	0	0	0.0031326748	-0.028765531	0.0054766666	6.443588e-09	-0.048946597	6.1476992e-09	1.9365518e-06	1.10641025e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.707107	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.0031326748	-0.028765531	0.0054766657	6.3019496e-09	-0.0461625	4.901085e-09	1.9365518e-06	1.1615385e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.707107	-0.7071069	0	-0.70710695	-0.7071069	0	0	0	0	0.0031326748	-0.028765531	0.0054766657	6.639554e-09	-0.043487415	3.7718566e-09	1.9365518e-06	1.2166667e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.0031326748	-0.028765531	0.0054766666	5.8362883e-09	-0.04091073	2.8434441e-09	1.9365518e-06	1.2717949e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.0031326748	-0.028765531	0.0054766657	5.8382286e-09	-0.038422566	2.0537603e-09	1.9365518e-06	1.326923e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.7071069	-0.7071069	0	0	0	0	0.0031326748	-0.028765531	0.0054766657	5.706291e-09	-0.036013883	1.4590721e-09	1.9365518e-06	1.3820512e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.0031326748	-0.028765531	0.0054766657	5.7237535e-09	-0.033676352	1.2485544e-09	1.9365518e-06	1.4371795e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.0031326748	-0.028765531	0.0054766657	4.885563e-09	-0.03140212	1.7074248e-10	1.9365518e-06	1.4923077e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.7071069	-0.70710695	0	0	0	0	0.0031326748	-0.028765531	0.0054766657	5.2173466e-09	-0.02918404	-9.507252e-10	1.9365518e-06	1.5474359e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.707107	-0.70710695	0	0	0	0	0.0031326748	-0.028765531	0.0054766657	4.2840838e-09	-0.027015507	-1.9179425e-09	1.9365518e-06	1.602564e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.0031326748	-0.028765531	0.0054766666	3.3294782e-09	-0.024890358	-2.50875e-09	1.9365518e-06	1.6576924e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.707107	-0.7071069	0	-0.70710695	-0.7071069	0	0	0	0	0.0031326748	-0.028765531	0.0054766666	2.6018825e-09	-0.022802921	-2.9045624e-09	1.9365518e-06	1.7128205e-07	145
0	0	-0.27360007	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.0031326748	-0.028765531	0.0054766666	1.7520506e-09	-0.020748008	-2.7939677e-09	1.9365518e-06	1.7679487e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.0031326748	-0.028765531	0.0054766657	6.131207e-10	-0.01872077	-2.7085965e-09	1.9365518e-06	1.8230769e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.707107	-0.7071069	0	0	0	0	0.0031326748	-0.028765531	0.0054766657	7.1789447e-10	-0.016716868	-2.3933049e-09	1.9365518e-06	1.8782052e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.707107	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.0031326748	-0.028765531	0.0054766657	1.1272884e-09	-0.014732369	-2.2293534e-09	1.9365518e-06	1.9333334e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.0031326748	-0.028765531	0.0054766657	6.2282196e-10	-0.01276371	-2.4602438e-09	1.9365518e-06	1.9884615e-07	145
0	0	-0.2736	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.0031326748	-0.028765531	0.0054766666	9.555757e-10	-0.010807812	-2.7677742e-09	1.9365518e-06	2.0435897e-07	145
0	0	-0.2736	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.0031326748	-0.028765531	0.0054766657	1.6644965e-09	-0.00886199	-3.0685139e-09	1.9365518e-06	2.098718e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.0031326748	-0.028765531	0.0054766666	2.1706608e-09	-0.0069240155	-2.5504656e-09	1.9365518e-06	2.1538462e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.707107	0	-0.70710695	-0.70710695	0	0	0	0	0.0031326748	-0.028765531	0.0054766657	1.7653898e-09	-0.004992108	-2.3574103e-09	1.9365518e-06	2.2089743e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.0031326748	-0.028765531	0.0054766666	1.8553692e-09	-0.003065017	-1.7927959e-09	1.9365518e-06	2.2641025e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.7071069	-0.70710695	0	0	0	0	0.0031326748	-0.028765531	0.0054766657	2.0683122e-09	-0.0011420461	-1.1845259e-09	1.9365518e-06	2.3192308e-07	145
0	0	-0.2736	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.0031326748	-0.028765531	0.0054766657	2.0683122e-09	0.0007769268	-4.5984053e-10	1.9365518e-06	2.374359e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.707107	0	-0.70710695	-0.70710695	0	0	0	0	0.0031326748	-0.028765531	0.0054766657	2.0314475e-09	0.0026913995	-1.0758716e-09	1.9365518e-06	2.4294872e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.7071069	-0.70710695	0	0	0	0	0.0031326748	-0.028765531	0.0054766657	3.0529919e-09	0.0046001533	-1.5813081e-09	1.9365518e-06	2.4846153e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.0031326748	-0.028765531	0.0054766657	3.0762748e-09	0.006501215	-1.7792142e-09	1.9365518e-06	2.5397435e-07	145
0	0	-0.27360007	0	-0.7071067	0.7071067	0	0.7071069	-0.707107	0	-0.7071069	-0.70710695	0	0	0	0	0.0031326748	-0.028765531	0.0054766666	3.326568e-09	0.008391788	-1.4319085e-09	1.9365518e-06	2.5948717e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.707107	-0.7071069	0	-0.7071069	-0.70710695	0	0	0	0	0.0031326748	-0.028765531	0.0054766657	3.616636e-09	0.010268151	-1.0069925e-09	1.9365518e-06	2.65e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.707107	-0.707107	0	-0.70710695	-0.70710695	0	0	0	0	0.0031326748	-0.028765531	0.0054766657	3.176198e-09	0.012125585	3.1723174e-10	1.9365518e-06	2.7051283e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.707107	-0.7071069	0	0	0	0	0.003132675	-0.028765531	0.0054766666	2.2584572e-09	0.013958275	1.8500335e-09	1.9365518e-06	2.7602565e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.707107	0	0	0	0	0.0031326748	-0.028765531	0.0054766657	2.7493419e-09	0.01575916	2.5407645e-09	1.9365518e-06	2.8153846e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.707107	0	-0.70710695	-0.70710695	0	0	0	0	0.0031326748	-0.028765531	0.0054766657	2.642628e-09	0.0175199	2.522332e-09	1.9365518e-06	2.8705128e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.7071069	0	0	0	0	0.0031326748	-0.028765531	0.0054766657	2.2972624e-09	0.019230785	2.4592737e-09	1.9365518e-06	2.925641e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.7071069	-0.70710695	0	0	0	0	0.0031326748	-0.028765531	0.0054766666	1.8936892e-09	0.02088046	2.0945057e-09	1.9365518e-06	2.980769e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.707107	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.0031326748	-0.028765531	0.0054766657	1.7578714e-09	0.022456	1.6540677e-09	1.9365518e-06	3.0358976e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.7071069	-0.70710695	0	0	0	0	0.0031326748	-0.028765531	0.0054766666	1.4901161e-09	0.02394274	1.6007107e-09	1.9365518e-06	3.0910257e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.7071069	-0.70710695	0	0	0	0	0.0031326748	-0.028765531	0.0054766666	5.5491306e-10	0.025324127	2.0198059e-09	1.9365518e-06	3.146154e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.0031326748	-0.028765531	0.0054766657	3.4924597e-10	0.026581604	2.5281528e-09	1.9365518e-06	3.201282e-07	145
0	0	-0.2736	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.0031326748	-0.028765531	0.0054766657	6.752089e-10	0.027694725	2.6348668e-09	1.9365518e-06	3.2564103e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.707107	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.0031326748	-0.028765531	0.0054766657	6.829699e-10	0.028640779	2.2817404e-09	1.9365518e-06	3.3115384e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.0031326748	-0.02876553	0.0054766657	1.474594e-10	0.02939496	1.8413023e-09	1.9365518e-06	3.3666666e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.0031326748	-0.028765531	0.0054766657	3.259629e-10	0.029930325	1.3251944e-09	1.9365518e-06	3.4217948e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.0031326748	-0.028765531	0.0054766657	9.313226e-11	0.030217735	7.683411e-10	1.9365518e-06	3.4769232e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.7071069	0	0	0	0	0.0031326748	-0.02876553	0.0054766657	-7.761021e-10	0.030225936	5.917779e-10	1.9365518e-06	3.5320514e-07	145
0	0	-0.27360007	0	-0.7071067	0.7071067	0	0.7071069	-0.707107	0	-0.70710695	-0.70710695	0	0	0	0	0.0031326748	-0.028765531	0.0054766657	-1.6608586e-09	0.029921677	1.1913168e-09	1.9365518e-06	3.5871795e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.707107	-0.707107	0	-0.70710695	-0.70710695	0	0	0	0	0.0031326748	-0.028765531	0.0054766657	-2.3903945e-09	0.02926972	2.029507e-09	1.9365518e-06	3.6423077e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.0031326748	-0.028765531	0.0054766657	-2.4524829e-09	0.02823311	2.5747189e-09	1.9365518e-06	3.697436e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.7071069	0	0	0	0	0.0031326748	-0.028765531	0.0054766657	-3.1664968e-09	0.026773456	3.0403802e-09	1.9365518e-06	3.752564e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.7071069	-0.70710695	0	0	0	0	0.0031326748	-0.028765531	0.0054766657	-2.7784457e-09	0.024851168	3.1587357e-09	1.9365518e-06	3.8076922e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.707107	-0.7071069	0	-0.70710695	-0.7071069	0	0	0	0	0.0031326748	-0.028765531	0.0054766666	-2.1109978e-09	0.022426026	3.0423204e-09	1.9365518e-06	3.8628204e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.0031326748	-0.028765531	0.0054766657	-1.7384688e-09	0.019457785	3.0112763e-09	1.9365518e-06	3.9179488e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.7071069	-0.7071069	0	0	0	0	0.0031326748	-0.028765531	0.0054766666	-1.9247333e-09	0.015907066	3.1509748e-09	1.9365518e-06	3.973077e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.0031326748	-0.028765531	0.0054766657	-1.1486312e-09	0.011736466	3.3411198e-09	1.9365518e-06	4.0282052e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.0031326748	-0.028765531	0.0054766657	-8.0714624e-10	0.0069122394	3.6011139e-09	1.9365518e-06	4.0833334e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.0031326748	-0.028765531	0.0054766657	-1.2417635e-09	0.0014064511	4.062895e-09	1.9365518e-06	4.1384615e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.707107	-0.7071069	0	-0.70710695	-0.7071069	0	0	0	0	0.0031326748	-0.02876553	0.0054766657	-1.2417635e-09	-0.004799519	4.2530397e-09	1.9365518e-06	4.1935897e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.0031326748	-0.028765531	0.0054766657	-9.313226e-10	-0.011712684	4.6410906e-09	1.9365518e-06	4.2487179e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.707107	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.0031326748	-0.028765531	0.0054766657	-1.8626451e-09	-0.019322872	4.6915374e-09	1.9365518e-06	4.303846e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.7071069	-0.7071069	0	0	0	0	0.0031326748	-0.028765531	0.0054766657	-2.8560558e-09	-0.027597845	5.5491305e-09	1.9365518e-06	4.3589745e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.0031326748	-0.028765531	0.0054766657	-3.1044085e-09	-0.036477525	6.4843335e-09	1.9365518e-06	4.4141026e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.7071069	-0.70710695	0	0	0	0	0.0031326748	-0.028765531	0.0054766666	-4.967054e-09	-0.04586735	7.803707e-09	1.9365518e-06	4.4692308e-07	145
0	0	-0.27360004	0	-0.7071067	0.7071067	0	0.7071069	-0.7071069	0	-0.70710695	-0.70710695	0	0	0	0	0.0031326748	-0.028765531	0.0054766666	-6.0225527e-09	-0.055632964	8.688463e-09	1.9365518e-06	4.524359e-07	145
