# t (s)	mx ()	my ()	mz ()	m.region23x ()	m.region23y ()	m.region23z ()	m.region24x ()	m.region24y ()	m.region24z ()	m.region25x ()	m.region25y ()	m.region25z ()	B_extx (T)	B_exty (T)	B_extz (T)	B_eff.region6x (T)	B_eff.region6y (T)	B_eff.region6z (T)	B_eff.region9x (T)	B_eff.region9y (T)	B_eff.region9z (T)	step_x (No unit)	step_y (No unit)	points_TOP_wire (No unit)
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.07434399	-0.19362567	-0.0048488844	NaN	NaN	NaN	5.8641973e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.07965734	-0.18866566	-0.00470972	NaN	NaN	NaN	5.925926e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.08487594	-0.18317562	-0.004558964	NaN	NaN	NaN	5.9876544e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.123241e-17	-1	0	0	0	0	0.08993973	-0.177136	-0.00439679	NaN	NaN	NaN	6.049383e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.09477564	-0.17053874	-0.004223641	NaN	NaN	NaN	6.111111e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.09929892	-0.16339333	-0.00404024	NaN	NaN	NaN	6.1728394e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.10341631	-0.15573257	-0.0038476316	NaN	NaN	NaN	6.234568e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.107033156	-0.14761871	-0.0036471616	NaN	NaN	NaN	6.2962965e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.110062785	-0.13914503	-0.003440487	NaN	NaN	NaN	6.3580245e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.123241e-17	-1	0	0	0	0	0.11243898	-0.13043506	-0.0032294835	NaN	NaN	NaN	6.419753e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.11412671	-0.12163397	-0.0030161985	NaN	NaN	NaN	6.4814816e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.123241e-17	-1	0	0	0	0	0.11513	-0.112894826	-0.0028027105	NaN	NaN	NaN	6.54321e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.11549086	-0.10436258	-0.002591046	NaN	NaN	NaN	6.604938e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.11528329	-0.09616043	-0.0023830582	NaN	NaN	NaN	6.6666666e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.114601314	-0.0883811	-0.0021803577	NaN	NaN	NaN	6.728395e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.113547534	-0.081086084	-0.0019842344	NaN	NaN	NaN	6.790124e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.11222286	-0.07430729	-0.001795652	NaN	NaN	NaN	6.8518517e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.110720254	-0.068053015	-0.001615241	NaN	NaN	NaN	6.91358e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.109120786	-0.062313873	-0.0014433254	NaN	NaN	NaN	6.975309e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.10749326	-0.057068612	-0.0012799606	NaN	NaN	NaN	7.037037e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.10589427	-0.052288454	-0.001124974	NaN	NaN	NaN	7.0987653e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.104369506	-0.047940757	-0.0009780104	NaN	NaN	NaN	7.160494e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.10295526	-0.04399128	-0.00083857664	NaN	NaN	NaN	7.2222224e-07	1e-07	162
0	0	-0.29382473	0	-1	-6.123238e-17	0	1	6.123238e-17	0	-6.12324e-17	-1	0	0	0	0	0.10168035	-0.040406007	-0.000706083	NaN	NaN	NaN	7.2839504e-07	1e-07	162
